siren,SURFACE,VOLUME (m3∙ha-1),STOCK_CARBONE (tC),carbonDensity,PRODUCTION (m3∙ha-1∙an-1),PRELEVEMENT (m3∙ha-1∙an-1),MORTALITE (m3∙ha-1∙an-1),TX_PRELEV,BILAN_M3 (m3∙ha-1∙an-1),BILAN_CARB (tC∙an-1),BILAN_CARB (tC∙ha-1∙an-1),BILAN_CO2 (tCO2∙an-1),BILAN_CO2_HA (tCO2∙ha-1∙an-1),Fexp (VOL -> CARB),
200040111,7.5,174.4933166,388.476326,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,7.65422319,1.020563092,-28.06548503,-3.742064671,0.296841418,
200040111,7.5,174.4933166,388.476326,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,7.65422319,1.020563092,-28.06548503,-3.742064671,0.296841418,
200040137,785.8,168.5083947,42569.48989,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,827.9668786,1.053661082,-3035.878555,-3.863423969,0.321488084,
200040178,16.6,168.5083947,899.2791196,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,17.49077397,1.053661082,-64.13283788,-3.863423969,0.321488084,
200040202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
200040210,2,174.4933166,103.5936869,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,2.041126184,1.020563092,-7.484129341,-3.742064671,0.296841418,
200040244,301.9,174.4933166,15637.46704,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,308.1079975,1.020563092,-1129.729324,-3.742064671,0.296841418,
200040251,923.2,169.9933561,49189.11678,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,931.0023563,1.008451426,-3413.675306,-3.697655228,0.313430518,
200040277,131.9,160.9455517,6896.502378,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,252.8869903,1.917263005,-927.2522979,-7.029964351,0.32486664,
200040277,131.9,160.9455517,6896.502378,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,252.8869903,1.917263005,-927.2522979,-7.029964351,0.32486664,
200040293,24.3,168.5083947,1316.414615,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,25.6039643,1.053661082,-93.88120244,-3.863423969,0.321488084,
200040350,1017.5,174.4933166,52703.28822,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,1038.422946,1.020563092,-3807.550802,-3.742064671,0.296841418,
200040384,106.8,174.4933166,5531.902882,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,108.9961382,1.020563092,-399.6525068,-3.742064671,0.296841418,
200040392,113.6,174.4933166,5884.121417,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,115.9359673,1.020563092,-425.0985466,-3.742064671,0.296841418,
200040400,259.2,174.4933166,13425.74183,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,264.5299534,1.020563092,-969.9431626,-3.742064671,0.296841418,
200040418,117,174.4933166,6060.230685,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,119.4058818,1.020563092,-437.8215665,-3.742064671,0.296841418,
200040426,714.1,169.9933561,38048.03758,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,720.1351631,1.008451426,-2640.495598,-3.697655228,0.313430518,
200040442,2.6,174.4933166,134.671793,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,2.653464039,1.020563092,-9.729368144,-3.742064671,0.296841418,
200040459,0.9,174.4933166,46.61715912,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,0.918506783,1.020563092,-3.367858204,-3.742064671,0.296841418,
200040475,208,160.9455517,10875.45485,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,398.790705,1.917263005,-1462.232585,-7.029964351,0.32486664,
200040491,197.9,174.4933166,10250.59532,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,201.9694359,1.020563092,-740.5545983,-3.742064671,0.296841418,
200040491,197.9,174.4933166,10250.59532,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,201.9694359,1.020563092,-740.5545983,-3.742064671,0.296841418,
200040509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
200040558,496.3,160.9455517,25949.4627,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,951.5376293,1.917263005,-3488.971308,-7.029964351,0.32486664,
200040566,8.4,174.4933166,435.0934851,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,8.572729973,1.020563092,-31.43334323,-3.742064671,0.296841418,
200040574,60.8,174.4933166,3149.248083,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,62.05023599,1.020563092,-227.517532,-3.742064671,0.296841418,
200040590,31.7,174.4933166,1641.959938,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,32.35185002,1.020563092,-118.6234501,-3.742064671,0.296841418,
200040590,31.7,174.4933166,1641.959938,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,32.35185002,1.020563092,-118.6234501,-3.742064671,0.296841418,
200040624,3,174.4933166,155.3905304,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,3.061689276,1.020563092,-11.22619401,-3.742064671,0.296841418,
200040624,3,174.4933166,155.3905304,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,3.061689276,1.020563092,-11.22619401,-3.742064671,0.296841418,
200040657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
200040681,3.8,174.4933166,196.8280052,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,3.87813975,1.020563092,-14.21984575,-3.742064671,0.296841418,
200040681,3.8,174.4933166,196.8280052,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,3.87813975,1.020563092,-14.21984575,-3.742064671,0.296841418,
200040715,78.6,174.4933166,4071.231896,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,80.21625903,1.020563092,-294.1262831,-3.742064671,0.296841418,
200040764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
200040772,85.1,160.9455517,4449.525037,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,163.1590817,1.917263005,-598.2499663,-7.029964351,0.32486664,
200040798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
200040814,5.4,174.4933166,279.7029547,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,5.511040697,1.020563092,-20.20714922,-3.742064671,0.296841418,
200040830,98.6,174.4933166,5107.168765,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,100.6275209,1.020563092,-368.9675765,-3.742064671,0.296841418,
200040889,120.1,171.0063561,6220.8009,50.76176916,17.59558941,13.83117335,0.220537275,0.780128894,3.543878785,122.5696273,1.000168825,-449.4219669,-3.667285693,0.290909532,
200040905,10,174.4933166,517.9684346,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,10.20563092,1.020563092,-37.42064671,-3.742064671,0.296841418,
200040947,265.4,169.9933561,14140.80545,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,267.6430084,1.008451426,-981.3576974,-3.697655228,0.313430518,
200040954,40.7,169.9933561,2168.541002,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,41.04397303,1.008451426,-150.4945678,-3.697655228,0.313430518,
200041010,97,174.4933166,5024.293816,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,98.99461992,1.020563092,-362.9802731,-3.742064671,0.296841418,
200041051,185.3,174.4933166,9597.955094,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,189.1103409,1.020563092,-693.4045835,-3.742064671,0.296841418,
200041150,83.4,174.4933166,4319.856745,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,85.11496187,1.020563092,-312.0881935,-3.742064671,0.296841418,
200041168,76.8,170.1764247,3977.997578,50.51541114,17.51019415,13.76404763,0.219466959,0.776342757,3.526679563,78.37924547,0.995314786,-287.3905667,-3.64948755,0.289497685,
200041283,187.8,168.5083947,10173.77221,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,197.8775513,1.053661082,-725.5510214,-3.863423969,0.321488084,
200041317,1960.2,174.4933166,101532.1726,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,2000.507773,1.020563092,-7335.195167,-3.742064671,0.296841418,
200041325,152.1,168.5083947,8239.780366,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,160.2618506,1.053661082,-587.6267857,-3.863423969,0.321488084,
200041333,244.4,174.4933166,12659.14854,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,249.4256197,1.020563092,-914.5606055,-3.742064671,0.296841418,
200041366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
200041416,85.2,174.4933166,4413.091063,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,86.95197544,1.020563092,-318.8239099,-3.742064671,0.296841418,
200041440,100.5,174.4933166,5205.582768,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,102.5665907,1.020563092,-376.0774994,-3.742064671,0.296841418,
200041465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
200041499,68.5,174.4933166,3548.083777,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,69.9085718,1.020563092,-256.3314299,-3.742064671,0.296841418,
200041515,20.5,168.5083947,1110.555539,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,21.60005219,1.053661082,-79.20019136,-3.863423969,0.321488084,
200041523,1063.2,174.4933166,55070.40397,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,1085.062679,1.020563092,-3978.563158,-3.742064671,0.296841418,
200041556,25.9,157.6503324,1341.538246,46.79714815,16.22132991,12.75092415,0.203312763,0.719198878,3.267092997,26.43258408,0.922053141,-96.91947497,-3.380861517,0.268188771,
200041572,96.5,174.4933166,4998.395394,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,98.48433838,1.020563092,-361.1092407,-3.742064671,0.296841418,
200041614,164.6,101.7700996,8525.760434,30.20958063,10.47156917,8.231272343,0.131247171,0.464273943,2.109049659,167.9846849,0.595225133,-615.9438448,-2.182492153,0.173127437,
200041622,226.7,168.5083947,12281.11906,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,238.8649674,1.053661082,-875.8382137,-3.863423969,0.321488084,
200041630,166.5,168.5083947,9019.877916,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,175.4345702,1.053661082,-643.2600908,-3.863423969,0.321488084,
200041689,1389,174.4933166,71945.81557,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,1417.562135,1.020563092,-5197.727828,-3.742064671,0.296841418,
200041721,133.4,168.5083947,7226.737021,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,140.5583884,1.053661082,-515.3807575,-3.863423969,0.321488084,
200041762,49.5,174.4933166,2563.943751,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,50.51787305,1.020563092,-185.2322012,-3.742064671,0.296841418,
200041853,63.7,168.5083947,3450.848188,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,67.11821095,1.053661082,-246.1001068,-3.863423969,0.321488084,
200041861,20.8,168.5083947,1126.807571,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,21.91615051,1.053661082,-80.35921855,-3.863423969,0.321488084,
200041879,170.5,168.5083947,9236.57168,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,179.6492146,1.053661082,-658.7137867,-3.863423969,0.321488084,
200041887,61.7,168.5083947,3342.501306,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,65.01088879,1.053661082,-238.3732589,-3.863423969,0.321488084,
200041887,61.7,168.5083947,3342.501306,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,65.01088879,1.053661082,-238.3732589,-3.863423969,0.321488084,
200041960,946.9,169.9933561,50451.87899,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,954.902655,1.008451426,-3501.309735,-3.697655228,0.313430518,
200041994,176.6,174.4933166,9147.322556,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,180.231442,1.020563092,-660.8486208,-3.742064671,0.296841418,
200042000,1.2,168.5083947,65.00812912,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,1.264393299,1.053661082,-4.636108763,-3.863423969,0.321488084,
200042174,101.8,160.9455517,5322.698576,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,195.1773739,1.917263005,-715.650371,-7.029964351,0.32486664,
200042182,98.8,160.9455517,5165.841054,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,189.4255849,1.917263005,-694.5604779,-7.029964351,0.32486664,
200042190,1259,169.9933561,67080.91208,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,1269.640345,1.008451426,-4655.347932,-3.697655228,0.313430518,
200042372,125,174.4933166,6474.605433,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,127.5703865,1.020563092,-467.7580838,-3.742064671,0.296841418,
200042414,494.8,168.5083947,26805.01858,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,521.3515036,1.053661082,-1911.62218,-3.863423969,0.321488084,
200042463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
200042497,139.5,174.4933166,7225.659663,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,142.3685513,1.020563092,-522.0180216,-3.742064671,0.296841418,
200042604,104.1,169.9933561,5546.563103,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,104.9797934,1.008451426,-384.9259092,-3.697655228,0.313430518,
200042620,45.2,168.5083947,2448.63953,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,47.62548093,1.053661082,-174.6267634,-3.863423969,0.321488084,
200042646,9.2,174.4933166,476.5309599,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,9.389180446,1.020563092,-34.42699497,-3.742064671,0.296841418,
200042653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
200042703,984.4,168.5083947,53328.33526,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,1037.22397,1.053661082,-3803.154555,-3.863423969,0.321488084,
200042729,34.4,169.9933561,1747.620267,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,33.07720676,1.008451426,-121.2830915,-3.697655228,0.313430518,
200042901,2.3,174.4933166,119.13274,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,2.347295112,1.020563092,-8.606748742,-3.742064671,0.296841418,
200042935,10.8,174.4933166,559.4059094,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,11.02208139,1.020563092,-40.41429844,-3.742064671,0.296841418,
200042943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
200042992,1229.3,168.5083947,66595.41094,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,1295.265569,1.053661082,-4749.307085,-3.863423969,0.321488084,
200043016,72.1,174.4933166,3734.552414,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,73.58259893,1.020563092,-269.8028628,-3.742064671,0.296841418,
200043065,149.1,160.9455517,7795.818837,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,285.863914,1.917263005,-1048.167685,-7.029964351,0.32486664,
200043081,1210.9,160.9455517,63312.92441,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,2321.613773,1.917263005,-8512.583833,-7.029964351,0.32486664,
200043123,26.9,160.9455517,1406.489113,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,51.57437483,1.917263005,-189.1060411,-7.029964351,0.32486664,
200043156,781,168.5083947,42309.45737,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,822.9093054,1.053661082,-3017.33412,-3.863423969,0.321488084,
200043172,160.5,174.4933166,8313.393376,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,163.8003763,1.020563092,-600.6013796,-3.742064671,0.296841418,
200043263,322.4,169.9933561,17177.82848,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,325.1247397,1.008451426,-1192.124045,-3.697655228,0.313430518,
200043321,1038.4,169.9933561,55327.10016,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,1047.175961,1.008451426,-3839.645189,-3.697655228,0.313430518,
200043354,58.4,169.9933561,3111.616573,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,58.89356326,1.008451426,-215.9430653,-3.697655228,0.313430518,
200043396,311.8,169.9933561,16613.04876,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,314.4351545,1.008451426,-1152.9289,-3.697655228,0.313430518,
200043404,112.1,169.9933561,5972.811949,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,113.0474048,1.008451426,-414.507151,-3.697655228,0.313430518,
200043438,212.9,168.5083947,11533.52558,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,224.3244444,1.053661082,-822.522963,-3.863423969,0.321488084,
200043495,573.2,169.9933561,30540.72979,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,578.0443572,1.008451426,-2119.495977,-3.697655228,0.313430518,
200043602,31.3,174.4933166,1621.2412,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,31.94362478,1.020563092,-117.1266242,-3.742064671,0.296841418,
200043628,371.4,174.4933166,19237.34766,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,379.0371324,1.020563092,-1389.802819,-3.742064671,0.296841418,
200043693,15.2,168.5083947,823.4363022,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,16.01564845,1.053661082,-58.72404433,-3.863423969,0.321488084,
200043776,7,174.4933166,362.5779042,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,7.143941644,1.020563092,-26.19445269,-3.742064671,0.296841418,
200043974,368.1,174.4933166,19066.41808,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,375.6692742,1.020563092,-1377.454005,-3.742064671,0.296841418,
200043982,571.5,174.4933166,29601.89604,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,583.2518071,1.020563092,-2138.589959,-3.742064671,0.296841418,
200043990,104.2,160.9455517,5448.184593,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,199.7788051,1.917263005,-732.5222854,-7.029964351,0.32486664,
200044014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
200044030,480.9,169.9933561,25622.88373,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,484.9642906,1.008451426,-1778.202399,-3.697655228,0.313430518,
200044048,495.2,169.9933561,26384.80354,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,499.385146,1.008451426,-1831.078869,-3.697655228,0.313430518,
200044253,95.9,168.5083947,5195.232986,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,101.0460978,1.053661082,-370.5023586,-3.863423969,0.321488084,
200044394,794.1,174.4933166,41131.87339,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,810.4291514,1.020563092,-2971.573555,-3.742064671,0.296841418,
200044469,100.6,174.4933166,5210.762452,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,102.6686471,1.020563092,-376.4517059,-3.742064671,0.296841418,
200044618,644.6,169.9933561,34345.00073,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,650.047789,1.008451426,-2383.50856,-3.697655228,0.313430518,
200046977,64.8,174.4933166,3356.435456,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,66.13248836,1.020563092,-242.4857907,-3.742064671,0.296841418,
200048551,153.8,160.9455517,8041.562288,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,294.8750502,1.917263005,-1081.208517,-7.029964351,0.32486664,
200049187,42.7,168.5083947,2313.205928,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,44.99132822,1.053661082,-164.9682035,-3.863423969,0.321488084,
200049211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
200049484,114,160.9455517,5960.585831,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,218.5679826,1.917263005,-801.4159361,-7.029964351,0.32486664,
200054781,2.9,169.9933561,154.5152065,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,2.924509135,1.008451426,-10.72320016,-3.697655228,0.313430518,
200054781,2.9,169.9933561,154.5152065,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,2.924509135,1.008451426,-10.72320016,-3.697655228,0.313430518,
200054781,2.9,169.9933561,154.5152065,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,2.924509135,1.008451426,-10.72320016,-3.697655228,0.313430518,
200054781,2.9,169.9933561,154.5152065,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,2.924509135,1.008451426,-10.72320016,-3.697655228,0.313430518,
200054781,2.9,169.9933561,154.5152065,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,2.924509135,1.008451426,-10.72320016,-3.697655228,0.313430518,
