Département,siren,Commune,Nom unique,EPCI_nom (==> données : tC.ha-1),nature,nb_com,poptot,cultures,prairies,forêts,zones humides,vergers,vignes,sols artificialisés,sols artificiels imperméabilisés,sols artificiels enherbés,sols artificiels arborés et buissonants,f_cult_for_%zpc,f_for_cult_%zpc,f_cult_prai_%zpc,f_prai_cult_%zpc,f_prai_for_%zpc,f_for_prai_%zpc,f_cult_zh_%zpc,f_zh_cult_%zpc,f_prai_zh_%zpc,f_zh_prai_%zpc,f_for_zh_%zpc,f_zh_for_%zpc,f_prai_verg_%zpc,f_verg_prai_%zpc,f_for_verg_%zpc,f_verg_for_%zpc,f_prairies_vign_%zpc,f_vign_prai_%zpc,f_for_vign_%zpc,f_vign_for_%zpc,f_for_art_ imp_%zpc,f_prai_art_imp_%zpc,f_cult_art_imp_%zpc,f_for_art_enh_%zpc,f_prai_art_enh_%zpc,f_cult_art_enh_%zpc,f_for_art_arb_%zpc,f_ prai_art_arb_%zpc,f_cult_art_arb_%zpc,
,247800618,,,CC Coeur d'Yvelines,CC,31,50097,39.73314977,58.96600875,69.38743992,125,46,39,29.48300437,30,58.96600875,69.38743992,0.434929589,-0.741357254,0.376964036,-0.730848641,0.210304481,-0.210304481,85.26685023,-85.26685023,66.03399125,-66.03399125,55.61256008,-55.61256008,-0.492708332,0.254133771,-0.584685998,0.343015785,-0.758708332,0.391333771,-0.759685998,0.445682452,-39.38743992,-28.96600875,-9.733149774,-10.42143117,0,19.23285897,0,10.42143117,29.65429014,
,247900798,,,CC du Thouarsais,CC,31,36949,46.0678835,61.97939831,70.31547344,125,46,39,30.98969916,30,61.97939831,70.31547344,0.355631319,-0.606189749,0.31186569,-0.604637563,0.168221996,-0.168221996,78.9321165,-78.9321165,63.02060169,-63.02060169,54.68452656,-54.68452656,-0.607217136,0.313196207,-0.607886836,0.356626944,-0.873217136,0.450396207,-0.782886836,0.45929361,-40.31547344,-31.97939831,-16.0678835,-8.336075133,0,15.91151481,0,8.336075133,24.24758994,
,248000499,,,CC du Val de Somme,CC,33,26687,50.30735329,71.28795341,62.30203446,125,46,39,35.6439767,30,71.28795341,62.30203446,0.17592199,-0.299867029,0.411219762,-0.797262804,-0.181335844,0.181335844,74.69264671,-74.69264671,53.71204659,-53.71204659,62.69796554,-62.69796554,-0.960942229,0.495643887,-0.407550861,0.239096505,-1.226942229,0.632843887,-0.582550861,0.341763172,-32.30203446,-41.28795341,-20.30735329,8.985918948,0,20.98060012,0,-8.985918948,11.99468117,
,248000531,,,CA Amiens Métropole,CA,39,182600,50.49538508,71.93354987,63.03045147,125,46,39,35.96677493,30,71.93354987,63.03045147,0.18384764,-0.31337666,0.42018803,-0.814650262,-0.179664526,0.179664526,74.50461492,-74.50461492,53.06645013,-53.06645013,61.96954853,-61.96954853,-0.985474895,0.508297577,-0.425761287,0.249779955,-1.251474895,0.645497577,-0.600761287,0.352446622,-33.03045147,-41.93354987,-20.49538508,8.903098396,0,21.43816478,0,-8.903098396,12.53506639,
,248000747,,,CC du Pays du Coquelicot,CC,66,29018,52.87175464,87.46807677,80.41390205,125,46,39,43.73403839,30,87.46807677,80.41390205,0.403951495,-0.688553685,0.678087914,-1.314660241,-0.142353246,0.142353246,72.12824536,-72.12824536,37.53192323,-37.53192323,44.58609795,-44.58609795,-1.575786917,0.812774305,-0.860347551,0.50473723,-1.841786917,0.949974305,-1.035347551,0.607403897,-50.41390205,-57.46807677,-22.87175464,7.054174725,0,34.59632214,0,-7.054174725,27.54214741,
,248100158,,,CC du Sor et de l'Agout,CC,26,23444,43.02019838,59.42259863,76.09692894,125,46,39,29.71129932,30,59.42259863,76.09692894,0.485125382,-0.826918264,0.321487045,-0.62329121,0.336487986,-0.336487986,81.97980162,-81.97980162,65.57740137,-65.57740137,48.90307106,-48.90307106,-0.510058748,0.263082933,-0.752423224,0.441421624,-0.776058748,0.400282933,-0.927423224,0.544088291,-46.09692894,-29.42259863,-13.02019838,-16.67433031,0,16.40240025,0,16.67433031,33.07673056,
,248100430,,,CA de Castres Mazamet,CA,14,81009,44.41943632,61.68831413,72.7552345,125,46,39,30.84415707,30,61.68831413,72.7552345,0.415591707,-0.708394955,0.338470005,-0.656217357,0.223330453,-0.223330453,80.58056368,-80.58056368,63.31168587,-63.31168587,52.2447655,-52.2447655,-0.596155937,0.307490957,-0.668880863,0.392410106,-0.862155937,0.444690957,-0.843880863,0.495076773,-42.7552345,-31.68831413,-14.41943632,-11.06692037,0,17.26887781,0,11.06692037,28.33579818,
,248100497,,,CC Val 81,CC,19,5689,45.7837621,61.00207595,71.50351043,125,46,39,30.50103798,30,61.00207595,71.50351043,0.377222976,-0.642993708,0.298278952,-0.578295926,0.211918948,-0.211918948,79.2162379,-79.2162379,63.99792405,-63.99792405,53.49648957,-53.49648957,-0.570078886,0.294040689,-0.637587761,0.374051486,-0.836078886,0.431240689,-0.812587761,0.476718153,-41.50351043,-31.00207595,-15.7837621,-10.50143448,0,15.21831385,0,10.50143448,25.71974833,
,248100737,,,CA de l'Albigeois (C2a),CA,16,84990,38.02073635,55.59482197,59.76295494,125,46,39,27.79741099,30,55.59482197,59.76295494,0.318885873,-0.543555465,0.344452078,-0.667815254,0.084112923,-0.084112923,86.97926365,-86.97926365,69.40517803,-69.40517803,65.23704506,-65.23704506,-0.364603235,0.188058511,-0.344073874,0.201856673,-0.630603235,0.325258511,-0.519073874,0.304523339,-29.76295494,-25.59482197,-8.020736346,-4.168132973,0,17.57408562,0,4.168132973,21.7422186,
,248100745,,,CC Thoré Montagne Noire,CC,9,5205,47.40515482,73.19931291,66.94076347,125,46,39,36.59965645,30,73.19931291,66.94076347,0.28652226,-0.488390216,0.505565498,-0.980178007,-0.126297528,0.126297528,77.59484518,-77.59484518,51.80068709,-51.80068709,58.05923653,-58.05923653,-1.033573891,0.533106533,-0.523519087,0.307131198,-1.299573891,0.670306533,-0.698519087,0.409797864,-36.94076347,-43.19931291,-17.40515482,6.258549437,0,25.79415809,0,-6.258549437,19.53560865,
,248200016,,,CC des Deux Rives,CC,28,19254,40.78632369,60.60983773,69.18655923,125,46,39,30.30491886,30,60.60983773,69.18655923,0.416536788,-0.710005889,0.388540875,-0.753293534,0.17307824,-0.17307824,84.21367631,-84.21367631,64.39016227,-64.39016227,55.81344077,-55.81344077,-0.555173834,0.286352819,-0.579663981,0.340069535,-0.821173834,0.423552819,-0.754663981,0.442736202,-39.18655923,-30.60983773,-10.78632369,-8.576721499,0,19.82351404,0,8.576721499,28.40023554,
,248200057,,,CC du Quercy Caussadais,CC,19,20739,43.75469416,56.5999274,80.73047064,125,46,39,28.2999637,30,56.5999274,80.73047064,0.542311388,-0.924394412,0.251766572,-0.488118863,0.486954363,-0.486954363,81.24530584,-81.24530584,68.4000726,-68.4000726,44.26952936,-44.26952936,-0.402797241,0.207758577,-0.868261766,0.509380236,-0.668797241,0.344958577,-1.043261766,0.612046903,-50.73047064,-26.5999274,-13.75469416,-24.13054324,0,12.84523324,0,24.13054324,36.97577648,
,248200065,,,CC de la Lomagne Tarn-et-Garonnaise,CC,31,10241,40.38473166,60.23053668,68.50959024,125,46,39,30.11526834,30,60.23053668,68.50959024,0.412497926,-0.703121465,0.388977778,-0.754140591,0.167071301,-0.167071301,84.61526834,-84.61526834,64.76946332,-64.76946332,56.49040976,-56.49040976,-0.540760394,0.278918519,-0.562739756,0.330140657,-0.806760394,0.416118519,-0.737739756,0.432807324,-38.50959024,-30.23053668,-10.38473166,-8.279053562,0,19.84580502,0,8.279053562,28.12485858,
,248200099,,,CA Grand Montauban,CA,10,77554,39.56496777,61.87006446,66.18653935,125,46,39,30.93503223,30,61.87006446,66.18653935,0.390449716,-0.665539289,0.437179895,-0.847593674,0.087106463,-0.087106463,85.43503223,-85.43503223,63.12993554,-63.12993554,58.81346065,-58.81346065,-0.603062449,0.311053263,-0.504663484,0.296069244,-0.869062449,0.448253263,-0.679663484,0.39873591,-36.18653935,-31.87006446,-9.564967772,-4.316474894,0,22.30509669,0,4.316474894,26.62157158,
,248200107,,,CC du Quercy Rouergue et des Gorges de l'Aveyron,CC,17,7803,48.28411581,74.18026534,71.551207,125,46,39,37.09013267,30,74.18026534,71.551207,0.341250671,-0.58167728,0.507564531,-0.984053682,-0.053054397,0.053054397,76.71588419,-76.71588419,50.81973466,-50.81973466,53.448793,-53.448793,-1.070850083,0.552333201,-0.638780175,0.374751036,-1.336850083,0.689533201,-0.813780175,0.477417703,-41.551207,-44.18026534,-18.28411581,2.629058338,0,25.89614954,0,-2.629058338,23.2670912,
,248300394,,,CA Sud Sainte-Baume,CA,9,61329,43,55,83,125,46,39,27.5,30,55,83,0.586666667,-1,0.2352,-0.456,0.56504,-0.56504,82,-82,70,-70,42,-42,-0.342,0.1764,-0.925,0.542666667,-0.608,0.3136,-1.1,0.645333333,-53,-25,-13,-28,0,12,0,28,40,
,248300410,,,CC de la Vallée du Gapeau,CC,5,30746,43,55,83,125,46,39,27.5,30,55,83,0.586666667,-1,0.2352,-0.456,0.56504,-0.56504,82,-82,70,-70,42,-42,-0.342,0.1764,-0.925,0.542666667,-0.608,0.3136,-1.1,0.645333333,-53,-25,-13,-28,0,12,0,28,40,
,248300493,,,CA Dracénoise,CA,23,110296,42.56127539,64.69995006,71.45791775,125,46,39,32.34997503,30,64.69995006,71.45791775,0.423817421,-0.722416059,0.433918024,-0.841269637,0.136375788,-0.136375788,82.43872461,-82.43872461,60.30004994,-60.30004994,53.54208225,-53.54208225,-0.710598102,0.366519021,-0.636447944,0.373382794,-0.976598102,0.503719021,-0.811447944,0.47604946,-41.45791775,-34.69995006,-12.56127539,-6.757967684,0,22.13867467,0,6.757967684,28.89664235,
,248300543,,,Métropole Toulon-Provence-Méditerranée,ME,12,437460,40.21085993,55.60982895,69.3724347,125,46,39,27.80491448,30,55.60982895,69.3724347,0.427703097,-0.729039369,0.301819793,-0.585160823,0.277729384,-0.277729384,84.78914007,-84.78914007,69.39017105,-69.39017105,55.6275653,-55.6275653,-0.3651735,0.188352648,-0.584310867,0.342795709,-0.6311735,0.325552648,-0.759310867,0.445462376,-39.3724347,-25.60982895,-10.21085993,-13.76260574,0,15.39896903,0,13.76260574,29.16157477,
,248300550,,,CC Coeur du Var,CC,11,43144,40.76495875,56.00407224,72.92891531,125,46,39,28.00203612,30,56.00407224,72.92891531,0.47173803,-0.804098914,0.298686624,-0.579086312,0.341543333,-0.341543333,84.23504125,-84.23504125,68.99592776,-68.99592776,52.07108469,-52.07108469,-0.380154745,0.196079816,-0.673222883,0.394957424,-0.646154745,0.333279816,-0.848222883,0.497624091,-42.92891531,-26.00407224,-10.76495875,-16.92484307,0,15.23911349,0,16.92484307,32.16395656,
,248400053,,,CA Ventoux-Comtat-Venaissin (Cove),CA,25,71001,46.72863716,64.20152177,74.17681063,125,46,39,32.10076089,30,64.20152177,74.17681063,0.402573211,-0.686204337,0.342468538,-0.663969615,0.201301329,-0.201301329,78.27136284,-78.27136284,60.79847823,-60.79847823,50.82318937,-50.82318937,-0.691657827,0.356749827,-0.704420266,0.413259889,-0.957657827,0.493949827,-0.879420266,0.515926556,-44.17681063,-34.20152177,-16.72863716,-9.975288858,0,17.47288461,0,9.975288858,27.44817347,
,248400160,,,CC Aygues-Ouvèze en Provence (Ccaop),CC,8,19325,43.07995997,55.15991994,82.73727439,125,46,39,27.57995997,30,55.15991994,82.73727439,0.581640611,-0.99143286,0.236767215,-0.459038479,0.556511013,-0.556511013,81.92004003,-81.92004003,69.84008006,-69.84008006,42.26272561,-42.26272561,-0.348076958,0.179534431,-0.91843186,0.538813358,-0.614076958,0.316734431,-1.09343186,0.641480024,-52.73727439,-25.15991994,-13.07995997,-27.57735445,0,12.07995997,0,27.57735445,39.65731442,
,248400236,,,CC du Pays Réuni d'Orange,CC,5,46028,42.84146308,55.31707383,82.40548656,125,46,39,27.65853692,30,55.31707383,82.40548656,0.580272344,-0.989100587,0.244521971,-0.474073208,0.546644169,-0.546644169,82.15853692,-82.15853692,69.68292617,-69.68292617,42.59451344,-42.59451344,-0.354048806,0.182614647,-0.910137164,0.533947136,-0.620048806,0.319814647,-1.085137164,0.636613803,-52.40548656,-25.31707383,-12.84146308,-27.08841273,0,12.47561075,0,27.08841273,39.56402348,
,248400251,,,CA du Grand Avignon (Coga),CA,16,196640,41.70722113,57.58555774,76.03214869,125,46,39,28.79277887,30,57.58555774,76.03214869,0.503432271,-0.858123189,0.311215398,-0.603376791,0.372252205,-0.372252205,83.29277887,-83.29277887,67.41444226,-67.41444226,48.96785131,-48.96785131,-0.440251194,0.227076932,-0.750803717,0.440471514,-0.706251194,0.364276932,-0.925803717,0.543138181,-46.03214869,-27.58555774,-11.70722113,-18.44659094,0,15.87833662,0,18.44659094,34.32492756,
,248400285,,,CC Territoriale Sud-Luberon,CC,16,25295,42.92245383,55.15509235,82.47656332,125,46,39,27.57754617,30,55.15509235,82.47656332,0.580126939,-0.988852737,0.239759715,-0.464840264,0.551347284,-0.551347284,82.07754617,-82.07754617,69.84490765,-69.84490765,42.52343668,-42.52343668,-0.347893509,0.17943981,-0.911914083,0.534989595,-0.613893509,0.31663981,-1.086914083,0.637656262,-52.47656332,-25.15509235,-12.92245383,-27.32147097,0,12.23263852,0,27.32147097,39.5541095,
,248400293,,,CC des Sorgues du Comtat,CC,5,49123,43,55,83,125,46,39,27.5,30,55,83,0.586666667,-1,0.2352,-0.456,0.56504,-0.56504,82,-82,70,-70,42,-42,-0.342,0.1764,-0.925,0.542666667,-0.608,0.3136,-1.1,0.645333333,-53,-25,-13,-28,0,12,0,28,40,
,248400319,,,CC du Pays des Sorgues et des Monts de Vaucluse,CC,5,33990,43,55,83,125,46,39,27.5,30,55,83,0.586666667,-1,0.2352,-0.456,0.56504,-0.56504,82,-82,70,-70,42,-42,-0.342,0.1764,-0.925,0.542666667,-0.608,0.3136,-1.1,0.645333333,-53,-25,-13,-28,0,12,0,28,40,
,248400335,,,CC Vaison Ventoux,CC,19,17283,49.35817921,70.86824023,67.56186076,125,46,39,35.43412012,30,70.86824023,67.56186076,0.266987329,-0.455092039,0.421597196,-0.817382319,-0.066722738,0.066722738,75.64182079,-75.64182079,54.13175977,-54.13175977,57.43813924,-57.43813924,-0.944993129,0.487417509,-0.539046519,0.316240625,-1.210993129,0.624617509,-0.714046519,0.418907291,-37.56186076,-40.86824023,-19.35817921,3.30637947,0,21.51006103,0,-3.30637947,18.20368156,
,248500191,,,CC de l'Ile de Noirmoutier,CC,4,9674,49.09581405,73.97806791,66.3350049,125,46,39,36.98903395,30,73.97806791,66.3350049,0.252841466,-0.430979771,0.487692176,-0.945525647,-0.154237011,0.154237011,75.90418595,-75.90418595,51.02193209,-51.02193209,58.6649951,-58.6649951,-1.063166581,0.548370131,-0.508375123,0.298246739,-1.329166581,0.685570131,-0.683375123,0.400913405,-36.3350049,-43.97806791,-19.09581405,7.643063007,0,24.88225386,0,-7.643063007,17.23919085,
,248500258,,,CC Océan Marais de Monts,CC,5,19397,49.439046,73.03600254,65.00144513,125,46,39,36.51800127,30,73.03600254,65.00144513,0.228248521,-0.389059978,0.462500348,-0.896684348,-0.162137369,0.162137369,75.560954,-75.560954,51.96399746,-51.96399746,59.99855487,-59.99855487,-1.027368097,0.52990565,-0.475036128,0.278687862,-1.293368097,0.66710565,-0.650036128,0.381354529,-35.00144513,-43.03600254,-19.439046,8.03455741,0,23.59695654,0,-8.03455741,15.56239913,
,248500340,,,CC Pays de Chantonnay,CC,10,22951,49.46125853,71.02312939,63.140559,125,46,39,35.51156469,30,71.02312939,63.140559,0.20062974,-0.341982512,0.422612669,-0.819351093,-0.15907027,0.15907027,75.53874147,-75.53874147,53.97687061,-53.97687061,61.859441,-61.859441,-0.950878917,0.490453336,-0.428513975,0.251394865,-1.216878917,0.627653336,-0.603513975,0.354061532,-33.140559,-41.02312939,-19.46125853,7.88257039,0,21.56187086,0,-7.88257039,13.67930047,
,248500415,,,CC du Pays de la Châtaigneraie,CC,18,16042,49.97957404,69.03404327,60.05446924,125,46,39,34.51702164,30,69.03404327,60.05446924,0.14776513,-0.25187238,0.373467597,-0.724069831,-0.181207804,0.181207804,75.02042596,-75.02042596,55.96595673,-55.96595673,64.94553076,-64.94553076,-0.875293644,0.451467248,-0.351361731,0.206132215,-1.141293644,0.588667248,-0.526361731,0.308798882,-30.05446924,-39.03404327,-19.97957404,8.979574037,0,19.05446924,0,-8.979574037,10.0748952,
,248500464,,,CC du Pays de Pouzauges,CC,10,23811,49.66591741,69.55680431,60.8908869,125,46,39,34.77840216,30,69.55680431,60.8908869,0.164632886,-0.280624237,0.389861383,-0.755853702,-0.174878213,0.174878213,75.33408259,-75.33408259,55.44319569,-55.44319569,64.1091131,-64.1091131,-0.895158564,0.461713365,-0.372272173,0.218399675,-1.161158564,0.598913365,-0.547272173,0.321066341,-30.8908869,-39.55680431,-19.66591741,8.665917412,0,19.8908869,0,-8.665917412,11.22496949,
,248500530,,,CC du Pays des Achards,CC,9,18512,49.77565847,69.37390255,60.59824407,125,46,39,34.68695127,30,69.37390255,60.59824407,0.158731256,-0.27056464,0.384125584,-0.744733275,-0.177092788,0.177092788,75.22434153,-75.22434153,55.62609745,-55.62609745,64.40175593,-64.40175593,-0.888208297,0.45812849,-0.364956102,0.21410758,-1.154208297,0.59532849,-0.539956102,0.316774246,-30.59824407,-39.37390255,-19.77565847,8.775658472,0,19.59824407,0,-8.775658472,10.8225856,
,248500563,,,"CC Vendée, Sèvre, Autise",CC,16,16707,48.35173871,80.49721827,77.64553928,125,46,39,40.24860914,30,80.49721827,77.64553928,0.429642408,-0.732345014,0.630051399,-1.221528223,-0.057546882,0.057546882,76.64826129,-76.64826129,44.50278173,-44.50278173,47.35446072,-47.35446072,-1.310894294,0.676145478,-0.791138482,0.464134576,-1.576894294,0.813345478,-0.966138482,0.566801243,-47.64553928,-50.49721827,-18.35173871,2.85167899,0,32.14547956,0,-2.85167899,29.29380057,
,248500589,,,CA La Roche-sur-Yon Agglomération,CA,13,99364,49.49109234,69.84817944,61.35708711,125,46,39,34.92408972,30,69.84817944,61.35708711,0.17403459,-0.296649869,0.398998907,-0.77356931,-0.171350243,0.171350243,75.50890766,-75.50890766,55.15182056,-55.15182056,63.64291289,-63.64291289,-0.906230819,0.467424317,-0.383927178,0.225237278,-1.172230819,0.604624317,-0.558927178,0.327903944,-31.35708711,-39.84817944,-19.49109234,8.491092335,0,20.35708711,0,-8.491092335,11.86599477,
,248500621,,,CC du Pays des Herbiers,CC,8,30051,49.82256016,69.29573306,60.4731729,125,46,39,34.64786653,30,69.29573306,60.4731729,0.156208987,-0.266265318,0.381674189,-0.73998057,-0.178039264,0.178039264,75.17743984,-75.17743984,55.70426694,-55.70426694,64.5268271,-64.5268271,-0.885237856,0.456596368,-0.361829323,0.212273203,-1.151237856,0.593796368,-0.536829323,0.314939869,-30.4731729,-39.29573306,-19.82256016,8.822560162,0,19.4731729,0,-8.822560162,10.65061274,
,248500662,,,CC du Pays de Mortagne,CC,12,28787,49.12183557,70.69591809,62.69355659,125,46,39,35.34795904,30,70.69591809,62.69355659,0.199051908,-0.339293026,0.422852017,-0.819815136,-0.161487655,0.161487655,75.87816443,-75.87816443,54.30408191,-54.30408191,62.30644341,-62.30644341,-0.938444887,0.484039994,-0.417338915,0.24483883,-1.204444887,0.621239994,-0.592338915,0.347505497,-32.69355659,-40.69591809,-19.12183557,8.002361494,0,21.57408252,0,-8.002361494,13.57172102,
,248600413,,,CA Grand Châtellerault,CA,47,86669,46.8030342,62.69405098,70.62439076,125,46,39,31.34702549,30,62.69405098,70.62439076,0.349379896,-0.595533914,0.311463929,-0.603858638,0.160034257,-0.160034257,78.1969658,-78.1969658,62.30594902,-62.30594902,54.37560924,-54.37560924,-0.634373937,0.327203399,-0.615609769,0.361157731,-0.900373937,0.464403399,-0.790609769,0.463824398,-40.62439076,-32.69405098,-16.8030342,-7.930339781,0,15.89101678,0,7.930339781,23.82135656,
,248600447,,,CC du Pays Loudunais,CC,45,25103,43.68606511,56.37213021,80.74578608,125,46,39,28.18606511,30,56.37213021,80.74578608,0.543542574,-0.926493024,0.248646876,-0.482070474,0.491860375,-0.491860375,81.31393489,-81.31393489,68.62786979,-68.62786979,44.25421392,-44.25421392,-0.394140948,0.203293752,-0.868644652,0.509604862,-0.660140948,0.340493752,-1.043644652,0.612271529,-50.74578608,-26.37213021,-13.68606511,-24.37365586,0,12.68606511,0,24.37365586,37.05972097,
,248700189,,,CC du Pays de Saint-Yrieix,CC,9,12666,49.45509226,69.90817957,61.45308732,125,46,39,34.95408979,30,69.90817957,61.45308732,0.175970594,-0.299949877,0.400880511,-0.777217318,-0.170623762,0.170623762,75.54490774,-75.54490774,55.09182043,-55.09182043,63.54691268,-63.54691268,-0.908510824,0.46860032,-0.386327183,0.226645281,-1.174510824,0.60580032,-0.561327183,0.329311947,-31.45308732,-39.90817957,-19.45509226,8.455092255,0,20.45308732,0,-8.455092255,11.99799506,
,248719262,,,CC Gartempe - Saint-Pardoux,CC,8,5355,49.9629318,69.06178033,60.09884852,125,46,39,34.53089016,30,69.06178033,60.09884852,0.148660112,-0.253397918,0.374337431,-0.725756244,-0.180871964,0.180871964,75.0370682,-75.0370682,55.93821967,-55.93821967,64.90115148,-64.90115148,-0.876347652,0.452010894,-0.352471213,0.206783112,-1.142347652,0.589210894,-0.527471213,0.309449778,-30.09884852,-39.06178033,-19.9629318,8.962931804,0,19.09884852,0,-8.962931804,10.13591672,
,248719288,,,CC du Val de Vienne,CC,9,16267,49.71811603,69.46980662,60.7516906,125,46,39,34.73490331,30,69.46980662,60.7516906,0.16182576,-0.275839364,0.387133136,-0.750564243,-0.175931581,0.175931581,75.28188397,-75.28188397,55.53019338,-55.53019338,64.2483094,-64.2483094,-0.891852652,0.46000821,-0.368792265,0.216358129,-1.157852652,0.59720821,-0.543792265,0.319024795,-30.7516906,-39.46980662,-19.71811603,8.718116027,0,19.7516906,0,-8.718116027,11.03357457,
,248719312,,,CA Limoges Métropole,CA,20,212550,49.76972817,69.38378638,60.61405821,125,46,39,34.69189319,30,69.38378638,60.61405821,0.159050174,-0.271108251,0.384435541,-0.745334212,-0.176973115,0.176973115,75.23027183,-75.23027183,55.61621362,-55.61621362,64.38594179,-64.38594179,-0.888583882,0.458322213,-0.365351455,0.21433952,-1.154583882,0.595522213,-0.540351455,0.317006187,-30.61405821,-39.38378638,-19.76972817,8.769728173,0,19.61405821,0,-8.769728173,10.84433003,
,248719338,,,CC Briance Combade,CC,10,5700,50.03306421,69.76194446,60.73892442,125,46,39,34.88097223,30,69.76194446,60.73892442,0.157019283,-0.267646505,0.386686053,-0.74969745,-0.182084545,0.182084545,74.96693579,-74.96693579,55.23805554,-55.23805554,64.26107558,-64.26107558,-0.90295389,0.465734112,-0.36847311,0.216170891,-1.16895389,0.602934112,-0.54347311,0.318837558,-30.73892442,-39.76194446,-20.03306421,9.023020048,0,19.72888026,0,-9.023020048,10.70586021,
,248719353,,,CC des Portes de Vassivière,CC,12,5683,51.11886332,85.35508533,73.96003751,125,46,39,42.67754267,30,85.35508533,73.96003751,0.335003888,-0.571029355,0.671029951,-1.300976436,-0.229952065,0.229952065,73.88113668,-73.88113668,39.64491467,-39.64491467,51.03996249,-51.03996249,-1.495493243,0.771359673,-0.699000938,0.41008055,-1.761493243,0.908559673,-0.874000938,0.512747217,-43.96003751,-55.35508533,-21.11886332,11.39504783,0,34.23622201,0,-11.39504783,22.84117419,
